event_id,customer_id,session_id,event_timestamp,event_type,page_url,product_id,category_browsed,search_term,device_type,referrer,time_on_page_seconds
EVT-1E11C015D1E2,CUST-0078,SESS-03D20D196A,2026-03-03 01:10:15,product_view,/product/PROD-1014,PROD-1014,Shoes,,mobile,affiliate,206
EVT-81FF45AAA665,CUST-0330,SESS-8FD7899875,2026-03-04 08:26:58,product_view,/product/PROD-1174,PROD-1174,Swimwear,,tablet,google,205
EVT-BD7DAB37541C,CUST-0414,SESS-70FA41B1C4,2026-03-05 07:33:40,category_browse,/category/shoes,,Shoes,,desktop,google,203
EVT-7947B2C2964F,CUST-0279,SESS-EC9D08D76D,2026-03-03 07:59:41,search,/search?q=boho+skirt,,,boho skirt,mobile,google,253
EVT-F2A3368AB0B0,CUST-0468,SESS-9ABA52791A,2026-03-03 04:00:38,remove_from_cart,/,PROD-1088,Shoes,,mobile,direct,177
EVT-77A228825B12,CUST-0282,SESS-251402170F,2026-03-02 21:50:36,category_browse,/category/denim,,Denim,,tablet,instagram,57
EVT-E15DA395771E,CUST-0460,SESS-33883EE763,2026-03-02 12:49:57,product_view,/product/PROD-1166,PROD-1166,Shoes,,mobile,google,200
EVT-6E533692745E,CUST-0047,SESS-71B21DDE1E,2026-03-03 04:06:27,wishlist_add,/,PROD-1045,Shoes,,mobile,tiktok,84
EVT-348D3040CE9F,CUST-0383,SESS-A63AE0DBC3,2026-03-02 16:19:35,page_view,/loyalty,,,,desktop,google,199
EVT-BB6A1F875451,CUST-0254,SESS-13631BF374,2026-03-03 03:20:58,category_browse,/category/denim,,Denim,,tablet,direct,15
EVT-BEE177B689EB,CUST-0193,SESS-462B2CA3FE,2026-03-04 04:30:09,product_view,/product/PROD-1169,PROD-1169,Tops,,mobile,google,206
EVT-9586EF9D17C3,CUST-0332,SESS-0786E78A04,2026-03-03 03:27:22,product_view,/product/PROD-1033,PROD-1033,Outerwear,,desktop,direct,132
EVT-5679495C1406,CUST-0183,SESS-CD689E599B,2026-03-02 20:25:25,add_to_cart,/,PROD-1009,Accessories,,desktop,google,204
EVT-CD8C407DF2D6,CUST-0037,SESS-3CFE9B221C,2026-03-03 21:04:31,search,/search?q=crossbody+bag,,,crossbody bag,desktop,direct,273
EVT-FECC9B03F184,CUST-0358,SESS-0C4DB3A388,2026-03-02 23:58:48,remove_from_cart,/,PROD-1018,Shoes,,desktop,google,281
EVT-8F0557F9817E,CUST-0075,SESS-96AA8A43F7,2026-03-02 16:21:58,page_view,/loyalty,,,,mobile,affiliate,16
EVT-B8D7B78476EC,CUST-0339,SESS-F70BF47830,2026-03-03 22:17:29,category_browse,/category/denim,,Denim,,tablet,google,51
EVT-8F91E412B160,CUST-0308,SESS-0987423BD1,2026-03-04 17:30:36,page_view,/sale,,,,desktop,tiktok,241
EVT-F2B4CD41CE4B,CUST-0427,SESS-7E642369A1,2026-03-04 17:53:58,search,/search?q=beach+outfit,,,beach outfit,tablet,facebook,192
EVT-C465AB6725BA,CUST-0306,SESS-E57BEFF907,2026-03-03 20:45:28,category_browse,/category/denim,,Denim,,mobile,affiliate,118
EVT-B58B622ECD17,CUST-0268,SESS-AFF74A7727,2026-03-05 03:24:04,add_to_cart,/,PROD-1186,Activewear,,desktop,facebook,146
EVT-AEC4D99A920C,CUST-0331,SESS-400A06326A,2026-03-05 11:09:17,remove_from_cart,/,PROD-1021,Dresses,,mobile,affiliate,114
EVT-50B80452C23D,CUST-0326,SESS-B6626096C9,2026-03-03 08:33:37,wishlist_add,/,PROD-1138,Activewear,,tablet,affiliate,208
EVT-D263B0B3BE31,CUST-0205,SESS-094D3B0D97,2026-03-03 03:49:00,product_view,/product/PROD-1197,PROD-1197,Accessories,,mobile,email_campaign,5
EVT-691A61CC19F1,CUST-0188,SESS-E1B9915635,2026-03-05 01:07:26,category_browse,/category/accessories,,Accessories,,mobile,tiktok,111
EVT-E3EFB927B791,CUST-0015,SESS-DE8E1A5C1A,2026-03-04 08:33:17,category_browse,/category/shoes,,Shoes,,mobile,affiliate,240
EVT-2F347D3D34DD,CUST-0020,SESS-BC678F444B,2026-03-02 13:42:28,page_view,/new-arrivals,,,,desktop,affiliate,242
EVT-356808394FCE,CUST-0234,SESS-F25BEFC26C,2026-03-03 07:04:13,category_browse,/category/swimwear,,Swimwear,,desktop,instagram,225
EVT-A3035D596141,CUST-0190,SESS-E35C5557C2,2026-03-05 09:03:57,product_view,/product/PROD-1108,PROD-1108,Accessories,,mobile,email_campaign,74
EVT-0A2CCA2FE962,CUST-0227,SESS-F80F2E21DC,2026-03-02 19:34:48,product_view,/product/PROD-1120,PROD-1120,Accessories,,mobile,affiliate,106
EVT-C988F6154447,CUST-0032,SESS-635E97FEA4,2026-03-05 01:21:45,product_view,/product/PROD-1089,PROD-1089,Tops,,tablet,instagram,48
EVT-E08308F50DF7,CUST-0320,SESS-B18D85808F,2026-03-05 11:29:45,product_view,/product/PROD-1099,PROD-1099,Dresses,,mobile,facebook,130
EVT-A0E23D3FE51F,CUST-0018,SESS-B44C3B29D4,2026-03-04 19:49:38,wishlist_add,/,PROD-1013,Swimwear,,tablet,tiktok,286
EVT-9A1C2AE05D5A,CUST-0427,SESS-ADBDDF1E94,2026-03-04 02:58:36,page_view,/account,,,,tablet,direct,43
EVT-BE347606B07F,CUST-0066,SESS-886C444F5C,2026-03-04 20:11:55,product_view,/product/PROD-1094,PROD-1094,Tops,,tablet,google,157
EVT-C38577A3CCB5,CUST-0198,SESS-D14CECC77B,2026-03-02 16:22:28,product_view,/product/PROD-1101,PROD-1101,Shoes,,desktop,facebook,240
EVT-7A7E2D500625,CUST-0326,SESS-5235C63D47,2026-03-02 18:45:15,product_view,/product/PROD-1025,PROD-1025,Swimwear,,mobile,direct,57
EVT-7882EBF37FA7,CUST-0475,SESS-9993E65D35,2026-03-04 01:36:45,search,/search?q=leather+jacket,,,leather jacket,mobile,email_campaign,274
EVT-C6BD9F252C26,CUST-0058,SESS-409CCEDFC0,2026-03-03 18:15:38,add_to_cart,/,PROD-1109,Swimwear,,mobile,tiktok,68
EVT-3C307B85157E,CUST-0051,SESS-866D308BE4,2026-03-02 23:05:09,category_browse,/category/dresses,,Dresses,,desktop,instagram,234
EVT-A7C2C93023E3,CUST-0072,SESS-0C6FB4B8B2,2026-03-02 12:54:35,product_view,/product/PROD-1115,PROD-1115,Outerwear,,mobile,direct,276
EVT-93DB31BA86DD,CUST-0275,SESS-769CD2D890,2026-03-04 10:57:04,wishlist_add,/,PROD-1110,Tops,,desktop,direct,160
EVT-38CF5DA4ED2F,CUST-0063,SESS-0820D48FB5,2026-03-03 22:25:04,category_browse,/category/accessories,,Accessories,,desktop,affiliate,162
EVT-9DB68653CB89,CUST-0288,SESS-541C259E17,2026-03-04 05:27:11,wishlist_add,/,PROD-1085,Shoes,,mobile,facebook,241
EVT-EBD819D6D29F,CUST-0191,SESS-062FFA4E7C,2026-03-03 12:57:40,product_view,/product/PROD-1044,PROD-1044,Accessories,,desktop,direct,230
EVT-376DBB45BF93,CUST-0255,SESS-EEE655AF74,2026-03-04 06:26:54,wishlist_add,/,PROD-1145,Shoes,,tablet,facebook,254
EVT-3A4CE453B28E,CUST-0486,SESS-3CD86CCA2D,2026-03-04 23:04:22,add_to_cart,/,PROD-1192,Tops,,mobile,facebook,296
EVT-5DBD68032A2C,CUST-0250,SESS-0B25921333,2026-03-03 16:15:19,product_view,/product/PROD-1160,PROD-1160,Activewear,,desktop,google,117
EVT-E2EE6C135979,CUST-0492,SESS-1D0FDFB5E5,2026-03-05 10:56:11,product_view,/product/PROD-1171,PROD-1171,Tops,,tablet,instagram,248
EVT-459903BE8202,CUST-0500,SESS-62900220AB,2026-03-02 19:16:14,page_view,/sale,,,,tablet,facebook,11
EVT-01B1446950D6,CUST-0411,SESS-1ADBD777DA,2026-03-04 15:52:53,category_browse,/category/denim,,Denim,,tablet,direct,42
EVT-E23682646220,CUST-0235,SESS-E330116AC5,2026-03-04 09:13:07,product_view,/product/PROD-1156,PROD-1156,Accessories,,desktop,facebook,116
EVT-EDAEBE8E0ED4,CUST-0091,SESS-488902EAE8,2026-03-02 16:13:12,product_view,/product/PROD-1166,PROD-1166,Shoes,,desktop,direct,254
EVT-BD3253A67802,CUST-0099,SESS-05AC87E9CF,2026-03-04 16:15:49,category_browse,/category/dresses,,Dresses,,mobile,facebook,49
EVT-591DAD60EF8E,CUST-0241,SESS-47EB9CF4D1,2026-03-05 11:07:07,remove_from_cart,/,PROD-1180,Denim,,desktop,facebook,120
EVT-1D091C31B88C,CUST-0151,SESS-CFED425A66,2026-03-04 20:19:44,wishlist_add,/,PROD-1074,Swimwear,,mobile,direct,67
EVT-06B3C8D627D5,CUST-0458,SESS-842421CA36,2026-03-04 13:46:11,remove_from_cart,/,PROD-1198,Swimwear,,mobile,direct,97
EVT-7E2094BF8C59,CUST-0369,SESS-FD4207F239,2026-03-02 18:20:29,wishlist_add,/,PROD-1082,Accessories,,tablet,facebook,212
EVT-B86C49D00EFA,CUST-0267,SESS-BA03464605,2026-03-04 12:10:44,page_view,/new-arrivals,,,,mobile,email_campaign,276
EVT-2D102B4BB52D,CUST-0035,SESS-0B904B49DB,2026-03-05 08:34:07,category_browse,/category/tops,,Tops,,tablet,email_campaign,113
EVT-C0F3CD60D893,CUST-0174,SESS-83BD51D037,2026-03-03 07:57:36,product_view,/product/PROD-1145,PROD-1145,Shoes,,mobile,direct,130
EVT-38F873B17D23,CUST-0210,SESS-27734A6EA8,2026-03-04 02:24:27,search,/search?q=summer+dress,,,summer dress,tablet,email_campaign,258
EVT-6D42C49E4860,CUST-0298,SESS-0CA68FE9FD,2026-03-04 09:48:07,remove_from_cart,/,PROD-1193,Dresses,,mobile,tiktok,252
EVT-366D1B00D5DD,CUST-0095,SESS-08BA247B53,2026-03-05 05:41:22,category_browse,/category/outerwear,,Outerwear,,mobile,facebook,220
EVT-5C097A45EB20,CUST-0312,SESS-26CC69C48E,2026-03-02 22:30:13,search,/search?q=leather+jacket,,,leather jacket,tablet,direct,151
EVT-CAE863380B81,CUST-0156,SESS-ED175F4EF4,2026-03-04 08:56:44,page_view,/loyalty,,,,desktop,direct,157
EVT-AD9D698D8D2C,CUST-0085,SESS-D596BC7092,2026-03-04 10:37:25,remove_from_cart,/,PROD-1051,Outerwear,,mobile,direct,273
EVT-57FAD4071F68,CUST-0154,SESS-3AA42187EB,2026-03-04 02:02:48,category_browse,/category/swimwear,,Swimwear,,mobile,email_campaign,91
EVT-77A36FECF563,CUST-0391,SESS-FFB183E1A4,2026-03-02 19:35:27,category_browse,/category/dresses,,Dresses,,tablet,instagram,289
EVT-4209404D57D7,CUST-0481,SESS-FA1B66C97D,2026-03-02 14:57:00,remove_from_cart,/,PROD-1142,Activewear,,desktop,tiktok,138
EVT-249D0C5C657A,CUST-0354,SESS-4064376FFF,2026-03-03 15:29:52,product_view,/product/PROD-1035,PROD-1035,Activewear,,desktop,direct,108
EVT-F58882E4761A,CUST-0147,SESS-F5FAE61340,2026-03-05 02:44:10,product_view,/product/PROD-1047,PROD-1047,Swimwear,,desktop,email_campaign,52
EVT-94B734551D85,CUST-0085,SESS-D596BC7092,2026-03-05 06:22:33,wishlist_add,/,PROD-1119,Swimwear,,desktop,direct,117
EVT-B6738BD70DFD,CUST-0176,SESS-A75474C4F2,2026-03-03 06:38:56,page_view,/,,,,tablet,direct,132
EVT-B49CDAAE9C05,CUST-0173,SESS-1A2EC95F86,2026-03-03 18:58:16,add_to_cart,/,PROD-1087,Shoes,,tablet,instagram,69
EVT-63885DE6142F,CUST-0198,SESS-E6E182F852,2026-03-05 01:31:00,search,/search?q=resort+wear,,,resort wear,desktop,email_campaign,172
EVT-C4B329F7C05F,CUST-0072,SESS-41BB262B11,2026-03-04 07:09:37,search,/search?q=denim+jacket,,,denim jacket,mobile,direct,192
EVT-AA9F23737AE5,CUST-0043,SESS-C3898B7E49,2026-03-02 19:35:44,add_to_cart,/,PROD-1063,Tops,,desktop,facebook,76
EVT-3D8FC42748DB,CUST-0421,SESS-5124143D85,2026-03-03 09:37:55,wishlist_add,/,PROD-1083,Dresses,,desktop,facebook,235
EVT-5040095451C1,CUST-0018,SESS-B44C3B29D4,2026-03-02 12:31:02,category_browse,/category/denim,,Denim,,desktop,affiliate,228
EVT-AD3A20C574BE,CUST-0172,SESS-1814B64087,2026-03-04 15:38:39,category_browse,/category/denim,,Denim,,desktop,direct,217
EVT-A4AB5A2060AD,CUST-0203,SESS-54D3D58500,2026-03-03 21:28:08,wishlist_add,/,PROD-1132,Outerwear,,desktop,google,118
EVT-7777B1B3A6D4,CUST-0368,SESS-A2F748FAF8,2026-03-02 20:39:40,product_view,/product/PROD-1045,PROD-1045,Shoes,,desktop,direct,26
EVT-218A3C474F68,CUST-0335,SESS-EF42F9F181,2026-03-04 20:17:23,wishlist_add,/,PROD-1060,Swimwear,,mobile,tiktok,149
EVT-6AF778C9C236,CUST-0365,SESS-2E76CFCEE0,2026-03-04 10:23:59,product_view,/product/PROD-1032,PROD-1032,Activewear,,desktop,tiktok,67
EVT-AF453E3101C2,CUST-0186,SESS-CC7DFD29C4,2026-03-04 03:05:06,wishlist_add,/,PROD-1030,Accessories,,desktop,affiliate,10
EVT-CCB601301150,CUST-0445,SESS-C2EDE76B0C,2026-03-05 04:04:35,product_view,/product/PROD-1093,PROD-1093,Swimwear,,mobile,tiktok,58
EVT-1EC256738845,CUST-0329,SESS-379035CB88,2026-03-04 14:59:04,search,/search?q=date+night+dress,,,date night dress,desktop,direct,57
EVT-43B9B506BB67,CUST-0173,SESS-C3471AC7A0,2026-03-02 19:30:53,product_view,/product/PROD-1165,PROD-1165,Tops,,tablet,facebook,58
EVT-8124AFBA0523,CUST-0020,SESS-BC678F444B,2026-03-03 09:19:42,product_view,/product/PROD-1172,PROD-1172,Accessories,,desktop,affiliate,116
EVT-64BD5B39F899,CUST-0382,SESS-3983353B92,2026-03-04 09:49:41,product_view,/product/PROD-1043,PROD-1043,Swimwear,,tablet,email_campaign,123
EVT-44815E6C175C,CUST-0204,SESS-FF7B682FF6,2026-03-03 06:14:01,wishlist_add,/,PROD-1072,Outerwear,,tablet,facebook,7
EVT-BFF2398CA32F,CUST-0452,SESS-1F455D352C,2026-03-02 21:48:22,product_view,/product/PROD-1117,PROD-1117,Accessories,,desktop,google,72
EVT-F7F8F43D7D12,CUST-0298,SESS-1FD6BFBA37,2026-03-04 14:46:34,add_to_cart,/,PROD-1026,Accessories,,desktop,direct,259
EVT-2F4C69755A15,CUST-0223,SESS-8F1275265A,2026-03-05 00:15:45,product_view,/product/PROD-1154,PROD-1154,Shoes,,mobile,affiliate,52
EVT-0A3D3DF87582,CUST-0457,SESS-5A44C744C0,2026-03-03 08:31:08,add_to_cart,/,PROD-1069,Activewear,,desktop,email_campaign,132
EVT-F3EC55BFCAE4,CUST-0010,SESS-EF04EB3D89,2026-03-02 12:08:42,wishlist_add,/,PROD-1168,Activewear,,mobile,google,278
EVT-AA5BDC7885C8,CUST-0400,SESS-DE9D09B4E5,2026-03-03 00:07:46,product_view,/product/PROD-1144,PROD-1144,Swimwear,,tablet,google,209
EVT-2D4060A18239,CUST-0173,SESS-1A2EC95F86,2026-03-04 08:03:22,product_view,/product/PROD-1158,PROD-1158,Denim,,desktop,tiktok,287
EVT-CFB4D5F9C8B2,CUST-0193,SESS-1E370B4767,2026-03-02 23:15:15,page_view,/account,,,,mobile,direct,218
EVT-2F305159C328,CUST-0167,SESS-67E27AF969,2026-03-02 21:13:46,category_browse,/category/dresses,,Dresses,,tablet,tiktok,287
EVT-6FC67D4BA408,CUST-0303,SESS-5DFB4D25D4,2026-03-04 02:12:21,product_view,/product/PROD-1003,PROD-1003,Accessories,,mobile,instagram,284
EVT-18B26E4DE56C,CUST-0258,SESS-3D8D9B51CF,2026-03-03 18:34:03,category_browse,/category/shoes,,Shoes,,desktop,google,9
EVT-D66EFC694F95,CUST-0373,SESS-D5C6119CD9,2026-03-03 14:34:57,page_view,/account,,,,tablet,google,64
EVT-3B1C6574FA5F,CUST-0354,SESS-2CDEA22BFA,2026-03-04 01:14:35,wishlist_add,/,PROD-1003,Accessories,,mobile,facebook,129
EVT-CCC766AB02E2,CUST-0001,SESS-EB86079DB3,2026-03-03 12:11:18,page_view,/new-arrivals,,,,desktop,email_campaign,81
EVT-189A03EC3637,CUST-0368,SESS-BDAB303A83,2026-03-05 03:00:24,search,/search?q=sustainable+fashion,,,sustainable fashion,tablet,direct,85
EVT-B4133682FA1A,CUST-0491,SESS-C97712D6BC,2026-03-02 15:43:19,product_view,/product/PROD-1193,PROD-1193,Dresses,,mobile,google,235
EVT-7957270FC336,CUST-0041,SESS-BA0A65FA8C,2026-03-05 11:43:43,page_view,/account,,,,mobile,affiliate,220
EVT-7A45D10F6A81,CUST-0385,SESS-667EA16085,2026-03-05 08:24:54,product_view,/product/PROD-1042,PROD-1042,Shoes,,mobile,affiliate,242
EVT-B4E69C9E5E4E,CUST-0255,SESS-0C9ABCCF89,2026-03-03 00:11:05,search,/search?q=leather+jacket,,,leather jacket,desktop,tiktok,38
EVT-7790D7EED42F,CUST-0233,SESS-56C79B3312,2026-03-05 11:02:11,product_view,/product/PROD-1148,PROD-1148,Accessories,,tablet,google,231
EVT-1A101E1E8B89,CUST-0002,SESS-3015CA3DE4,2026-03-03 21:05:03,product_view,/product/PROD-1187,PROD-1187,Shoes,,mobile,email_campaign,88
EVT-6E8EF2D23936,CUST-0468,SESS-9ABA52791A,2026-03-03 10:26:46,remove_from_cart,/,PROD-1039,Tops,,tablet,email_campaign,212
EVT-0A5EBA3DF3D5,CUST-0143,SESS-BA108ED895,2026-03-04 03:10:17,category_browse,/category/accessories,,Accessories,,desktop,email_campaign,88
EVT-CA219618DD2A,CUST-0476,SESS-DE5A600731,2026-03-03 02:34:49,search,/search?q=vintage+denim,,,vintage denim,tablet,affiliate,279
EVT-11BBCCC1E7F4,CUST-0329,SESS-402CF1AEBC,2026-03-04 08:50:19,category_browse,/category/activewear,,Activewear,,desktop,email_campaign,48
EVT-3DDD459ED119,CUST-0032,SESS-1A12CB83B6,2026-03-02 22:15:08,remove_from_cart,/,PROD-1197,Accessories,,tablet,instagram,125
EVT-C60011A7A444,CUST-0240,SESS-368BF78632,2026-03-05 01:50:07,category_browse,/category/activewear,,Activewear,,desktop,affiliate,79
EVT-FDF309A5D7D2,CUST-0346,SESS-7F7A3B7B0A,2026-03-03 07:07:04,product_view,/product/PROD-1102,PROD-1102,Denim,,tablet,instagram,267
EVT-B411D989695F,CUST-0407,SESS-56236B82EA,2026-03-05 04:37:29,product_view,/product/PROD-1111,PROD-1111,Accessories,,mobile,facebook,16
EVT-C1E8B509EE2B,CUST-0234,SESS-B2F5EE5C75,2026-03-05 09:54:24,category_browse,/category/swimwear,,Swimwear,,desktop,instagram,12
EVT-140ED9CBFF0C,CUST-0472,SESS-FA504C055D,2026-03-04 06:44:43,product_view,/product/PROD-1104,PROD-1104,Swimwear,,mobile,tiktok,32
EVT-E67DAC87F86F,CUST-0453,SESS-9E498410AE,2026-03-03 09:40:28,remove_from_cart,/,PROD-1016,Outerwear,,desktop,direct,292
EVT-ADF7096ECC37,CUST-0214,SESS-7519044044,2026-03-04 11:28:59,product_view,/product/PROD-1010,PROD-1010,Denim,,mobile,direct,263
EVT-2805AD8B0FB1,CUST-0411,SESS-1ADBD777DA,2026-03-03 08:00:47,product_view,/product/PROD-1084,PROD-1084,Outerwear,,desktop,email_campaign,44
EVT-C238D5267435,CUST-0042,SESS-0BA64692F2,2026-03-05 09:21:00,wishlist_add,/,PROD-1157,Accessories,,mobile,direct,85
EVT-770B516E85B2,CUST-0346,SESS-D3CC6C4E68,2026-03-03 12:33:11,category_browse,/category/outerwear,,Outerwear,,tablet,facebook,250
EVT-A3CC8CD7A368,CUST-0178,SESS-115CF4B5A3,2026-03-03 06:44:52,remove_from_cart,/,PROD-1010,Denim,,mobile,email_campaign,92
EVT-A22731047F64,CUST-0282,SESS-99B28A4AEE,2026-03-04 04:14:27,product_view,/product/PROD-1199,PROD-1199,Swimwear,,tablet,direct,180
EVT-EEEC98BD9356,CUST-0497,SESS-5B53739D60,2026-03-05 01:11:17,wishlist_add,/,PROD-1005,Accessories,,desktop,facebook,97
EVT-7B27DB83BD54,CUST-0013,SESS-72F133A179,2026-03-04 04:35:31,page_view,/,,,,desktop,direct,13
EVT-690E73EE3D67,CUST-0048,SESS-868949F8C2,2026-03-05 05:47:12,remove_from_cart,/,PROD-1127,Dresses,,desktop,affiliate,110
EVT-230800334FA8,CUST-0441,SESS-2C5F57165A,2026-03-03 20:30:11,category_browse,/category/activewear,,Activewear,,tablet,instagram,68
EVT-6C4294A7CB22,CUST-0217,SESS-AA9985D43E,2026-03-04 23:39:29,category_browse,/category/activewear,,Activewear,,tablet,direct,259
EVT-218652DEA403,CUST-0015,SESS-DE8E1A5C1A,2026-03-03 07:33:14,wishlist_add,/,PROD-1108,Accessories,,tablet,facebook,9
EVT-033242283F98,CUST-0001,SESS-2CF38E412F,2026-03-03 12:43:07,product_view,/product/PROD-1177,PROD-1177,Shoes,,tablet,email_campaign,59
EVT-244688C43D12,CUST-0082,SESS-2D24780FE2,2026-03-03 15:41:01,product_view,/product/PROD-1039,PROD-1039,Tops,,desktop,facebook,98
EVT-FCDE0F14B169,CUST-0192,SESS-719FC21B8D,2026-03-04 11:00:19,remove_from_cart,/,PROD-1174,Swimwear,,desktop,affiliate,250
EVT-A9B6DB37C15A,CUST-0456,SESS-C979D71DCF,2026-03-02 12:20:23,page_view,/new-arrivals,,,,desktop,google,295
EVT-B103F0CC44CA,CUST-0467,SESS-959BCF2689,2026-03-03 16:37:40,page_view,/loyalty,,,,mobile,tiktok,140
EVT-E189B1F3BE14,CUST-0285,SESS-0A1AD71DED,2026-03-04 09:15:20,page_view,/sale,,,,desktop,facebook,251
EVT-E5FDB4C917FF,CUST-0103,SESS-8A30DF5D33,2026-03-04 02:47:13,category_browse,/category/swimwear,,Swimwear,,desktop,tiktok,237
EVT-D19B57D736D6,CUST-0259,SESS-4BF06D61D8,2026-03-05 09:22:10,product_view,/product/PROD-1013,PROD-1013,Swimwear,,tablet,email_campaign,111
EVT-42F4CA26270E,CUST-0220,SESS-41EB94487B,2026-03-02 21:36:51,add_to_cart,/,PROD-1171,Tops,,tablet,email_campaign,18
EVT-B677F25688F2,CUST-0413,SESS-3CA3EC5C5A,2026-03-05 02:31:31,product_view,/product/PROD-1172,PROD-1172,Accessories,,mobile,google,216
EVT-B6318BB15511,CUST-0165,SESS-76CBFC5F30,2026-03-04 10:40:19,category_browse,/category/swimwear,,Swimwear,,desktop,facebook,44
EVT-B288AD522B94,CUST-0340,SESS-0E0931B79D,2026-03-04 23:42:30,page_view,/sale,,,,mobile,google,81
EVT-503B0DBE6BA2,CUST-0102,SESS-3769010F02,2026-03-02 13:07:19,product_view,/product/PROD-1080,PROD-1080,Activewear,,tablet,direct,179
EVT-B33256AE9B12,CUST-0309,SESS-73B85384D9,2026-03-03 03:38:28,product_view,/product/PROD-1198,PROD-1198,Swimwear,,desktop,email_campaign,98
EVT-A6574E920ABF,CUST-0338,SESS-F325B1B504,2026-03-03 15:32:08,add_to_cart,/,PROD-1088,Shoes,,desktop,tiktok,185
EVT-6B44781EF19F,CUST-0232,SESS-87E3A77A35,2026-03-03 12:09:55,product_view,/product/PROD-1130,PROD-1130,Denim,,desktop,email_campaign,168
EVT-A6DF3A72D8DF,CUST-0257,SESS-1773471767,2026-03-03 14:13:15,wishlist_add,/,PROD-1006,Swimwear,,tablet,direct,199
EVT-0AC3BEF6CCF3,CUST-0176,SESS-0F49E45673,2026-03-03 22:43:50,wishlist_add,/,PROD-1134,Shoes,,mobile,facebook,208
EVT-B9AE8535EC08,CUST-0201,SESS-415D1F5216,2026-03-03 22:26:27,wishlist_add,/,PROD-1028,Outerwear,,mobile,google,29
EVT-15F1FDF0B024,CUST-0032,SESS-7200E76289,2026-03-03 13:00:21,product_view,/product/PROD-1090,PROD-1090,Shoes,,desktop,direct,138
EVT-2C66CA4B2979,CUST-0225,SESS-474FFAF8D5,2026-03-03 05:22:45,product_view,/product/PROD-1073,PROD-1073,Outerwear,,desktop,email_campaign,263
EVT-9DA5862B083F,CUST-0234,SESS-F25BEFC26C,2026-03-04 06:35:45,product_view,/product/PROD-1067,PROD-1067,Accessories,,tablet,facebook,263
EVT-B38C46E0A8DA,CUST-0186,SESS-0C613DF23F,2026-03-03 21:08:27,category_browse,/category/denim,,Denim,,desktop,affiliate,63
EVT-5F1983966D09,CUST-0463,SESS-1BEB673A7B,2026-03-03 15:04:45,category_browse,/category/denim,,Denim,,desktop,facebook,200
EVT-F4E7DA47C8F4,CUST-0140,SESS-3738F62718,2026-03-03 23:07:33,product_view,/product/PROD-1010,PROD-1010,Denim,,desktop,email_campaign,174
EVT-EF0AE6B77C1D,CUST-0435,SESS-F911648DD7,2026-03-05 02:05:43,product_view,/product/PROD-1016,PROD-1016,Outerwear,,tablet,google,204
EVT-30992D005A2C,CUST-0434,SESS-BFA7BDF645,2026-03-03 02:24:18,product_view,/product/PROD-1136,PROD-1136,Activewear,,tablet,direct,189
EVT-8F96830E8DA7,CUST-0439,SESS-9F603CC56A,2026-03-03 13:21:33,remove_from_cart,/,PROD-1083,Dresses,,tablet,tiktok,86
EVT-7F7C06974C77,CUST-0117,SESS-DB46800B7D,2026-03-04 02:11:32,remove_from_cart,/,PROD-1026,Accessories,,tablet,instagram,129
EVT-B9CDB02D19B8,CUST-0434,SESS-6BB24B0608,2026-03-03 09:01:50,product_view,/product/PROD-1019,PROD-1019,Activewear,,tablet,facebook,238
EVT-2A700FD55473,CUST-0311,SESS-383A586F06,2026-03-02 17:53:48,product_view,/product/PROD-1133,PROD-1133,Shoes,,mobile,affiliate,58
EVT-B23FFA680634,CUST-0482,SESS-3CD074932B,2026-03-03 20:08:53,search,/search?q=linen+pants,,,linen pants,desktop,affiliate,102
EVT-DB76EF5B1DC9,CUST-0255,SESS-3037092B5B,2026-03-05 00:25:32,page_view,/sale,,,,tablet,email_campaign,4
EVT-FDF4CBE281C7,CUST-0399,SESS-4A81A16364,2026-03-03 12:09:50,wishlist_add,/,PROD-1154,Shoes,,mobile,direct,53
EVT-0805E5A826F5,CUST-0172,SESS-96FDA9CF27,2026-03-04 13:50:24,product_view,/product/PROD-1106,PROD-1106,Outerwear,,tablet,affiliate,141
EVT-DAEF3B061446,CUST-0316,SESS-D126B5B28D,2026-03-04 08:00:54,category_browse,/category/accessories,,Accessories,,tablet,tiktok,248
EVT-13253D19BFB3,CUST-0263,SESS-CD11757873,2026-03-04 02:49:38,wishlist_add,/,PROD-1149,Tops,,mobile,facebook,261
EVT-B278D9C853C8,CUST-0280,SESS-9414712B2E,2026-03-03 16:28:08,product_view,/product/PROD-1161,PROD-1161,Accessories,,tablet,google,272
EVT-99C2A79A3003,CUST-0446,SESS-59276FF1A0,2026-03-04 22:37:51,add_to_cart,/,PROD-1117,Accessories,,desktop,tiktok,164
EVT-3AB69D6627DC,CUST-0353,SESS-093D2471B1,2026-03-04 03:17:50,page_view,/sale,,,,mobile,google,215
EVT-6FC5490DBCAC,CUST-0425,SESS-D42C654856,2026-03-02 23:50:15,category_browse,/category/tops,,Tops,,tablet,direct,291
EVT-AF1254B2E33F,CUST-0498,SESS-4291682224,2026-03-04 10:37:02,page_view,/,,,,desktop,instagram,36
